id,book_id,description,title,language_code,average_rating,ratings_count
3860,169875,"Patricia C. Wrede, Peter de Sève  Searching for Dragons (Enchanted Forest Chronicles, #2)","Searching for Dragons (Enchanted Forest Chronicles, #2)",en-US,4.25,35016
3861,13330603,Chris Bohjalian The Sandcastle Girls The Sandcastle Girls,The Sandcastle Girls,,3.86,26623
3862,7091713,"Rachel Caine, Cynthia Holloway Kiss of Death Kiss of Death (The Morganville Vampires, #8)","Kiss of Death (The Morganville Vampires, #8)",eng,4.22,33464
3863,17828418,"Laurelin Paige Fixed on You Fixed on You (Fixed, #1)","Fixed on You (Fixed, #1)",eng,4.16,37797
3864,3173558,"James Patterson, NaRae Lee Maximum Ride: The Manga, Vol. 1 Maximum Ride, Vol. 1 (Maximum Ride: The Manga, #1)","Maximum Ride, Vol. 1 (Maximum Ride: The Manga, #1)",eng,4.24,26254
3865,12099007,"Nora Roberts, MacLeod Andrews The Last Boyfriend The Last Boyfriend (Inn BoonsBoro, #2)","The Last Boyfriend (Inn BoonsBoro, #2)",eng,4.06,26861
3866,10776592,"Lene Kaaberbøl, Agnete Friis Drengen i kufferten The Boy in the Suitcase (Nina Borg, #1)","The Boy in the Suitcase (Nina Borg, #1)",eng,3.6,21666
3867,22571552,Jon Ronson So You’ve Been Publicly Shamed So You've Been Publicly Shamed,So You've Been Publicly Shamed,eng,3.91,22484
3868,81779,"Plato, Christopher Gill Συμπόσιον The Symposium",The Symposium,eng,4.01,22413
3869,11711,D.B.C. Pierre Vernon God Little Vernon God Little,Vernon God Little,eng,3.58,22284
3870,76867,"Michael Connelly A Darkness More Than Night A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)","A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",eng,4.12,25552
3871,80670,Judy Blume Otherwise Known as Sheila the Great Otherwise Known as Sheila the Great (Fudge #2),Otherwise Known as Sheila the Great (Fudge #2),,3.94,31847
3872,58098,Ntozake Shange For Colored Girls Who Have Considered Suicide When the Rainbow Is Enuf  for colored girls who have considered suicide/when the rainbow is enuf,for colored girls who have considered suicide/when the rainbow is enuf,en-US,4.27,24288
3873,26236956,Nora Roberts The Obsession The Obsession,The Obsession,eng,4.18,25318
3874,30228,"Laurell K. Hamilton Micah (Anita Blake, Vampire Hunter, #13) Micah (Anita Blake, Vampire Hunter, #13)","Micah (Anita Blake, Vampire Hunter, #13)",en-US,3.62,37410
3875,7060582,"Chloe Neill Twice Bitten  Twice Bitten (Chicagoland Vampires, #3)","Twice Bitten (Chicagoland Vampires, #3)",eng,4.23,38287
3876,320167,"Patricia Cornwell The Last Precinct The Last Precinct (Kay Scarpetta, #11)","The Last Precinct (Kay Scarpetta, #11)",eng,3.83,26250
3877,10047589,Jennifer Close Girls in White Dresses Girls in White Dresses,Girls in White Dresses,eng,3.12,25167
3878,92780,"Stella Gibbons, Lynne Truss, Roz Chast Cold Comfort Farm Cold Comfort Farm",Cold Comfort Farm,eng,3.92,28260
3879,12842134,"Gayle Forman Just One Year Just One Year (Just One Day, #2)","Just One Year (Just One Day, #2)",eng,3.9,31517
3880,17876897,"Sylvia Day One With You One with You (Crossfire, #5)","One with You (Crossfire, #5)",eng,4.04,29564
3881,203805,"Rainer Metzger, Ingo F. Walther  Vincent Van Gogh: The Complete Paintings",Vincent Van Gogh: The Complete Paintings,eng,4.14,24000
3882,12605157,"Chris Guillebeau  The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future","The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",eng,3.85,26097
3883,33458,"Christopher Moore The Lust Lizard of Melancholy Cove The Lust Lizard of Melancholy Cove (Pine Cove, #2)","The Lust Lizard of Melancholy Cove (Pine Cove, #2)",en-US,3.85,26312
3884,154091,"William Gibson Mona Lisa Overdrive Mona Lisa Overdrive (Sprawl, #3)","Mona Lisa Overdrive (Sprawl, #3)",eng,3.97,26410
3885,29780253,Trevor Noah  Born a Crime: Stories From a South African Childhood,Born a Crime: Stories From a South African Childhood,eng,4.49,42573
3886,18553,"Theodore Taylor The Cay The Cay (The Cay, #1)","The Cay (The Cay, #1)",en-US,3.74,25832
3887,107770,Julie Garwood The Secret The Secret (Highlands' Lairds #1),The Secret (Highlands' Lairds #1),eng,4.26,32089
3888,3238153,Justina Chen North of Beautiful North of Beautiful,North of Beautiful,en-US,3.92,32034
3889,77554,Carol Shields The Stone Diaries The Stone Diaries,The Stone Diaries,eng,3.84,27989
3890,838917,Stormie Omartian The Power of a Praying Woman The Power of a Praying Woman,The Power of a Praying Woman,,4.38,10970
3891,1087075,"Beth Harbison Shoe Addicts Anonymous  Shoe Addicts Anonymous (Shoe Addict, #1)","Shoe Addicts Anonymous (Shoe Addict, #1)",eng,3.57,24029
3892,124509,"Peter Høeg, Tiina Nunnally Frøken Smillas fornemmelse for sne Smilla's Sense of Snow",Smilla's Sense of Snow,eng,3.73,25868
3893,135611,Bill Bryson Shakespeare: The World as Stage  Shakespeare: The World as Stage,Shakespeare: The World as Stage,en-US,3.79,25343
3894,9282,Nicholas Evans The Smoke Jumper The Smoke Jumper,The Smoke Jumper,eng,4.05,25668
3895,4570768,Julia Hoban Willow Willow,Willow,en-US,3.94,28342
3896,56073,Hillary Rodham Clinton Living History Living History,Living History,en-US,3.75,23870
3897,106076,"Jeph Loeb, Tim Sale Batman: Dark Victory Batman: Dark Victory",Batman: Dark Victory,eng,4.11,22838
3898,7821828,Edmund de Waal The Hare with Amber Eyes: A Family's Century of Art and Loss The Hare With Amber Eyes: A Family's Century of Art and Loss,The Hare With Amber Eyes: A Family's Century of Art and Loss,eng,3.85,21885
3899,76664,Piers Anthony A Spell for Chameleon A Spell for Chameleon (Xanth #1),A Spell for Chameleon (Xanth #1),,3.93,29962
3900,857501,"Al Perkins, Eric Gurney Hand, Hand, Fingers, Thumb Hand, Hand, Fingers, Thumb","Hand, Hand, Fingers, Thumb",,4.22,24029
3901,11861062,"Lissa Price Starters Starters (Starters, #1)","Starters (Starters, #1)",eng,3.91,32143
3902,1611656,Kresley Cole Dark Needs at Night's Edge Dark Needs at Night's Edge (Immortals After Dark #5),Dark Needs at Night's Edge (Immortals After Dark #5),eng,4.32,36250
3903,38787,"Juan Rulfo, Margaret Sayers Peden, Susan Sontag Pedro Páramo Pedro Páramo",Pedro Páramo,eng,4.04,20450
3904,77391,"L.M. Montgomery Anne of Ingleside Anne of Ingleside (Anne of Green Gables, #6)","Anne of Ingleside (Anne of Green Gables, #6)",en-US,4.05,36641
3905,1779929,Kelly Corrigan The Middle Place The Middle Place,The Middle Place,,3.85,24282
3906,43928,Harlan Coben Deal Breaker Deal Breaker (Myron Bolitar #1),Deal Breaker (Myron Bolitar #1),eng,3.94,28921
3907,34080,"T.S. Eliot, Michael North The Waste Land The Waste Land",The Waste Land,eng,4.11,29008
3908,22875451,"Heather Cocks, Jessica  Morgan The Royal We The Royal We",The Royal We,eng,3.8,25312
3909,861326,"Julia Quinn The Viscount Who Loved Me The Viscount Who Loved Me (Bridgertons, #2)","The Viscount Who Loved Me (Bridgertons, #2)",eng,4.19,35591
3910,9531,"Dave Barry, Ridley Pearson, Greg Call Peter and the Shadow Thieves Peter and the Shadow Thieves (Peter and the Starcatchers, #2)","Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",en-US,4.15,29555
3911,531989,Junot Díaz Drown Drown,Drown,,4.05,23295
3912,2071575,Jane Green The Beach House The Beach House,The Beach House,en-US,3.62,25412
3913,28634,Milan Kundera Nesmrtelnost Immortality,Immortality,en-US,4.12,18574
3914,15793074,"Jeffrey Archer Best Kept Secret Best Kept Secret (The Clifton Chronicles, #3)","Best Kept Secret (The Clifton Chronicles, #3)",eng,3.94,18673
3915,910863,"Robert Charles Wilson Spin Spin (Spin, #1)","Spin (Spin, #1)",en-US,4.01,26015
3916,12083,Eugene O'Neill Long Day's Journey Into Night Long Day's Journey Into Night,Long Day's Journey Into Night,eng,4.07,27215
3917,74928,"Kohta Hirano, Duane Johnson ヘルシング 1 Hellsing, Vol. 01 (Hellsing, #1)","Hellsing, Vol. 01 (Hellsing, #1)",eng,4.28,23895
3918,228261,"Tim LaHaye, Jerry B. Jenkins Soul Harvest: The World Takes Sides Soul Harvest: The World Takes Sides (Left Behind, #4)","Soul Harvest: The World Takes Sides (Left Behind, #4)",en-US,3.95,25675
3919,123106,Laurie Halse Anderson Twisted Twisted,Twisted,eng,3.83,29573
3920,4692,"Noah Gordon The Physician The Physician (Cole Family Trilogy, #1)","The Physician (Cole Family Trilogy, #1)",eng,4.35,19310
3921,21337,"Dean Koontz, Kevin J. Anderson, Scott Brick Dean Koontz's Frankenstein: Prodigal Son Prodigal Son (Dean Koontz's Frankenstein, #1)","Prodigal Son (Dean Koontz's Frankenstein, #1)",eng,4.01,25871
3922,122125,"Jane Yolen, Mark Teague How Do Dinosaurs Say Goodnight? How Do Dinosaurs Say Good Night?",How Do Dinosaurs Say Good Night?,eng,4.13,27968
3923,867247,"Miyamoto Musashi, Victor Harris 五輪書 [Go Rin no Sho] A Book of Five Rings: The Classic Guide to Strategy",A Book of Five Rings: The Classic Guide to Strategy,,4.09,19246
3924,281433,Dean Koontz Ticktock Tick Tock,Tick Tock,,3.71,25679
3925,573201,Robert Ludlum The Icarus Agenda The Icarus Agenda,The Icarus Agenda,en-US,3.93,24170
3926,7098304,Kresley Cole Demon From the Dark  Demon from the Dark (Immortals After Dark #10),Demon from the Dark (Immortals After Dark #10),eng,4.47,34257
3927,18108281,"J.R. Ward The King The King (Black Dagger Brotherhood, #12)","The King (Black Dagger Brotherhood, #12)",eng,4.37,17398
3928,21031,Irvin D. Yalom When Nietzsche Wept: A Novel of Obsession When Nietzsche Wept,When Nietzsche Wept,eng,4.25,18054
3929,365990,"Cormac McCarthy The Crossing  The Crossing (The Border Trilogy, #2)","The Crossing (The Border Trilogy, #2)",eng,4.11,21586
3930,19068,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick Ἠθικὰ Νικομάχεια  The Nicomachean Ethics",The Nicomachean Ethics,eng,3.91,19380
3931,11198480,Kyle Idleman  Not a Fan: Becoming a Completely Committed Follower of Jesus,Not a Fan: Becoming a Completely Committed Follower of Jesus,eng,4.23,22613
3932,29802,"Bryan Lee O'Malley Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness","Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness",,4.29,28569
3933,14990,Mary Roach Spook: Science Tackles the Afterlife Spook: Science Tackles the Afterlife,Spook: Science Tackles the Afterlife,en-US,3.57,26306
3934,171547,William Blake Songs of Innocence and of Experience Songs of Innocence and of Experience,Songs of Innocence and of Experience,en-US,4.11,26608
3935,306364,"Lisa Kleypas Sugar Daddy Sugar Daddy (Travises, #1)","Sugar Daddy (Travises, #1)",en-US,4,31604
3936,900065,"Stan Berenstain, Jan Berenstain The Berenstain Bears and the Messy Room The Berenstain Bears and the Messy Room",The Berenstain Bears and the Messy Room,en-US,4.16,27997
3937,349473,"Richard Bachman, Stephen King Blaze Blaze",Blaze,en-US,3.65,27673
3938,286507,"David Eddings Demon Lord of Karanda Demon Lord of Karanda (The Malloreon, #3)","Demon Lord of Karanda (The Malloreon, #3)",en-US,4.05,30618
3939,2693801,"H.W. Janson, Anthony F. Janson History of Art History of Art",History of Art,eng,3.8,22146
3940,7202831,"Tess Gerritsen Ice Cold Ice Cold (Rizzoli & Isles, #8)","Ice Cold (Rizzoli & Isles, #8)",en-US,4.14,24651
3941,68520,"Bernard Cornwell The Winter King The Winter King (The Warlord Chronicles, #1)","The Winter King (The Warlord Chronicles, #1)",eng,4.27,23540
3942,59969,"Frank Miller Sin City: A Dame to Kill For Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)","Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)",eng,4.16,23170
3943,544424,"Simone Elkeles Leaving Paradise Leaving Paradise (Leaving Paradise, #1)","Leaving Paradise (Leaving Paradise, #1)",eng,4.02,37323
3944,475276,"Yukiru Sugisaki ディー・エヌ・エンジェル 1 D.N.Angel, Vol. 1 (D.N.Angel, #1)","D.N.Angel, Vol. 1 (D.N.Angel, #1)",en-US,4.01,25247
3945,226791,David Baldacci Total Control Total Control,Total Control,en-US,4.06,24438
3946,6411016,Karl Marlantes Matterhorn: A Novel of the Vietnam War Matterhorn,Matterhorn,eng,4.25,22525
3947,2159225,"Trenton Lee Stewart, Diana Sudyka The Mysterious Benedict Society and the Perilous Journey The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)","The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",en-US,4.19,31395
3948,37526,"William Shakespeare, Barbara A. Mowat, Paul Werstine The Cronicle History of Henry the fift Henry V",Henry V,eng,3.87,29341
3949,19083,Aristotle Politics Politics,Politics,eng,3.91,22128
3950,522776,Jordan Belfort The Wolf of Wall Street The Wolf of Wall Street,The Wolf of Wall Street,eng,3.67,18289
3951,174834,Dietrich Bonhoeffer Nachfolge The Cost of Discipleship,The Cost of Discipleship,eng,4.35,23544
3952,29430012,Amor Towles A Gentleman in Moscow A Gentleman in Moscow,A Gentleman in Moscow,eng,4.37,33394
3953,6792458,Michelle Alexander The New Jim Crow: Mass Incarceration in the Age of Colorblindness The New Jim Crow: Mass Incarceration in the Age of Colorblindness,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,eng,4.49,23205
3954,32585,"Knut Hamsun, George Egerton Sult Hunger",Hunger,eng,4.09,21394
3955,18465852,Cristina Henriquez The Book of Unknown Americans The Book of Unknown Americans,The Book of Unknown Americans,eng,3.85,22461
3956,11112619,"Lauren DeStefano Fever Fever (The Chemical Garden, #2)","Fever (The Chemical Garden, #2)",eng,3.79,37188
3957,64865,"Sue Grafton B is for Burglar B is for Burglar  (Kinsey Millhone, #2)","B is for Burglar  (Kinsey Millhone, #2)",eng,3.83,32733
3958,3289281,"Kate Atkinson When Will There Be Good News? When Will There Be Good News? (Jackson Brodie, #3)","When Will There Be Good News? (Jackson Brodie, #3)",en-US,3.97,25366
3959,3134981,"Brian Azzarello, Lee Bermejo Joker The Joker",The Joker,eng,4.04,23033
3960,359375,"Sergei Lukyanenko, Andrew Bromfield Ночной дозор  Night Watch (Watch #1)",Night Watch (Watch #1),eng,3.97,25574
3961,17402288,Jenny Offill Dept. of Speculation Dept. of Speculation,Dept. of Speculation,eng,3.72,20253
3962,22544024,Susan Meissner Secrets of a Charmed Life Secrets of a Charmed Life,Secrets of a Charmed Life,eng,4.17,21375
3963,85448,Pat Conroy The Great Santini The Great Santini,The Great Santini,eng,4.13,22921
3964,51606,Dalton Trumbo Johnny Got His Gun Johnny Got His Gun,Johnny Got His Gun,eng,4.16,24871
3965,32502,"Michael Connelly Angels Flight Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)","Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",eng,4.13,25469
3966,4909,"Frank McCourt Teacher Man Teacher Man (Frank McCourt, #3)","Teacher Man (Frank McCourt, #3)",en-CA,3.73,23736
3967,5489684,"Ellen Schreiber Vampire Kisses: The Beginning (Vampire Kisses Omnibus) Vampire Kisses: The Beginning (Vampire Kisses, #1-3)","Vampire Kisses: The Beginning (Vampire Kisses, #1-3)",en-US,4.12,25698
3968,9307674,"Eoin Colfer The Last Guardian The Last Guardian (Artemis Fowl, #8)","The Last Guardian (Artemis Fowl, #8)",eng,4.15,34459
3969,414895,"Pierre Boulle, Xan Fielding La planète des singes Planet of the Apes",Planet of the Apes,eng,3.91,22742
3970,7600922,"Rachel Caine Ghost Town Ghost Town (The Morganville Vampires, #9)","Ghost Town (The Morganville Vampires, #9)",en-US,4.27,31362
3971,182496,Belva Plain Evergreen Evergreen,Evergreen,eng,3.98,23790
3972,356373,"Henry T. Blackaby, Claude V. King, Richard Blackaby Experiencing God : Knowing and Doing His Will - Workbook Experiencing God: Knowing and Doing the Will of God, Workbook","Experiencing God: Knowing and Doing the Will of God, Workbook",,4.32,21778
3973,592657,James Dickey Deliverance Deliverance,Deliverance,eng,3.86,24522
3974,28547,"Anne McCaffrey Dragonsinger Dragonsinger (Harper Hall, #2)","Dragonsinger (Harper Hall, #2)",eng,4.26,31874
3975,13049981,"Cynthia Hand Boundless Boundless (Unearthly, #3)","Boundless (Unearthly, #3)",eng,4.15,36433
3976,29354916,John Grisham The Whistler The Whistler,The Whistler,en-GB,3.87,34797
3977,568454,"Katsura Hoshino, Mayumi Kobayashi D.Gray-man, Volume 1 D.Gray-man, Volume 01","D.Gray-man, Volume 01",eng,4.21,23910
3978,41810,Isaac Asimov The Robots of Dawn The Robots of Dawn (Robot #3),The Robots of Dawn (Robot #3),eng,4.13,26075
3979,18431,"Ian Caldwell, Dustin Thomason The Rule of Four The Rule of Four",The Rule of Four,eng,3.22,22724
3980,16718083,"Jessica Sorensen The Redemption of Callie & Kayden The Redemption of Callie & Kayden (The Coincidence, #2)","The Redemption of Callie & Kayden (The Coincidence, #2)",eng,4.11,38452
3981,16277248,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Dave Marshall, Gurihiru  Avatar: The Last Airbender (The Search, #1)","Avatar: The Last Airbender (The Search, #1)",eng,4.29,19675
3982,32505,"Michael Connelly The Closers The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)","The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)",eng,4.08,24688
3983,275000,"Erin Hunter Fire and Ice Fire and Ice (Warriors, #2)","Fire and Ice (Warriors, #2)",eng,4.36,30745
3984,5509920,Gena Showalter The Darkest Whisper The Darkest Whisper (Lords of the Underworld #4),The Darkest Whisper (Lords of the Underworld #4),eng,4.33,35144
3985,46190,"Rob Sheffield Love Is a Mix Tape: Life and Loss, One Song at a Time Love Is a Mix Tape",Love Is a Mix Tape,en-US,3.83,21971
3986,14595,"Legs McNeil, Gillian McCain Please Kill Me: The Uncensored Oral History of Punk Please Kill Me: The Uncensored Oral History of Punk",Please Kill Me: The Uncensored Oral History of Punk,en-US,4.16,20652
